Wed May  1 14:55:58 2019       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 387.26                 Driver Version: 387.26                    |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla P100-PCIE...  Off  | 00000000:02:00.0 Off |                    0 |
| N/A   31C    P0    30W / 250W |      0MiB / 16276MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
stride:Memory latency (clock cycles):function:clock rate (kHz)
8:1418:global:1328500
15:1069:global:1328500
23:1080:global:1328500
31:1078:global:1328500
39:1064:global:1328500
47:1060:global:1328500
55:1100:global:1328500
63:1058:global:1328500
71:1070:global:1328500
79:1075:global:1328500
87:1097:global:1328500
95:1059:global:1328500
103:1113:global:1328500
111:1071:global:1328500
119:1142:global:1328500
127:1076:global:1328500
135:1268:global:1328500
143:1062:global:1328500
151:1219:global:1328500
159:1078:global:1328500
167:1121:global:1328500
175:1056:global:1328500
183:1224:global:1328500
191:1063:global:1328500
199:1098:global:1328500
207:1075:global:1328500
215:1139:global:1328500
223:1057:global:1328500
231:1162:global:1328500
239:1075:global:1328500
247:1147:global:1328500
255:1081:global:1328500
263:1062:global:1328500
271:1061:global:1328500
279:1071:global:1328500
287:1081:global:1328500
295:1155:global:1328500
303:1068:global:1328500
311:1126:global:1328500
319:1059:global:1328500
327:1327:global:1328500
335:1073:global:1328500
343:1096:global:1328500
351:1059:global:1328500
359:1247:global:1328500
367:1079:global:1328500
375:1098:global:1328500
383:1070:global:1328500
391:1056:global:1328500
392:1054:global:1328500
392:470:global:1328500
392:741:global:1328500
392:456:global:1328500
393:470:global:1328500
393:476:global:1328500
393:731:global:1328500
393:459:global:1328500
394:483:global:1328500
394:457:global:1328500
394:578:global:1328500
394:472:global:1328500
395:467:global:1328500
395:476:global:1328500
395:484:global:1328500
395:460:global:1328500
396:486:global:1328500
396:463:global:1328500
396:1374:global:1328500
396:477:global:1328500
397:465:global:1328500
397:469:global:1328500
397:477:global:1328500
397:451:global:1328500
398:480:global:1328500
398:455:global:1328500
398:527:global:1328500
398:278:global:1328500
399:265:global:1328500
399:274:global:1328500
4095:478:global:1328500
7:96:global:1328500
15:98:global:1328500
23:98:global:1328500
31:98:global:1328500
39:96:global:1328500
47:98:global:1328500
55:98:global:1328500
63:98:global:1328500
71:96:global:1328500
79:98:global:1328500
87:98:global:1328500
95:98:global:1328500
103:96:global:1328500
111:98:global:1328500
119:98:global:1328500
127:98:global:1328500
135:96:global:1328500
143:98:global:1328500
151:98:global:1328500
159:98:global:1328500
167:96:global:1328500
175:98:global:1328500
183:98:global:1328500
191:98:global:1328500
199:96:global:1328500
207:98:global:1328500
215:98:global:1328500
223:98:global:1328500
231:96:global:1328500
239:98:global:1328500
247:98:global:1328500
255:98:global:1328500
263:96:global:1328500
271:98:global:1328500
279:98:global:1328500
287:98:global:1328500
295:96:global:1328500
303:98:global:1328500
311:98:global:1328500
319:98:global:1328500
327:96:global:1328500
335:98:global:1328500
343:98:global:1328500
351:98:global:1328500
359:96:global:1328500
367:98:global:1328500
375:98:global:1328500
383:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
391:96:global:1328500
391:98:global:1328500
391:98:global:1328500
391:98:global:1328500
0:15:shared write:1328500
0:14:clock():1328500
